source,longitude,latitude,title,propertytype,group,provider,description,address,units,url,hidden
,-71.3027362,46.8105019,Coop.Hab. Felouque ,Co-operative Housing,,,,"2290 Rue Trudeau, Québec, QC G1P 3J9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_felouque.html,
,-71.2268679,46.8082757,Coop.Hab. Giron ,Co-operative Housing,,,,"127 Rue Saint-Olivier, Québec, QC G1R 1G2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_giron.html,
,-71.2050100,46.8119780,Coop.Hab. Gîte de Beauport ,Co-operative Housing,,,,"1 Rue des Carrières, Québec, QC G1R 4P5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_gite_de_beauport.html,
,-71.2024550,46.8137740,Coop.Hab. Grand'Voile ,Co-operative Housing,,,,"48 Rue Saint-Pierre, Québec, QC G1K 3Z8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_grandvoile.html,
,-71.2847700,46.8679555,Coop.Hab. Grandbourg ,Co-operative Housing,,,,"1501 Boulevard Jean-Talon O, Québec, QC G1G 2L5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_grandbourg.html,
,-73.5752520,45.5147059,Coop.Hab. Grenier de Québec ,Co-operative Housing,,,,"16 Avenue des Pins, Montréal, QC, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_grenier_de_quebec.html,
,-71.2312960,46.8082300,Coop.Hab. Hab. sympathiques ,Co-operative Housing,,,,"238 Rue Arago O, Québec, QC G1K 2H8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_hab_sympathiques.html,
,-71.2316830,46.8201990,Coop.Hab. Harmonie Québec ,Co-operative Housing,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_harmonie_quebec.html,
,-71.3683010,46.8481170,Coop.Hab. Hirondelle ,Co-operative Housing,,,,"3806 Rue Verret, Québec, QC G2B 1G8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_hirondelle.html,
,-71.2188570,46.8090120,Coop.Hab. Ilôt Berthelot ,Co-operative Housing,,,,"904 Rue de la Chevrotière, Québec, QC G1R 3J2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ilot_berthelot.html,
,-71.2245750,46.8164648,Coop.Hab. Ilot Fleuri ,Co-operative Housing,,,,"275 Rue du Parvis Bureau 205, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ilot_fleuri.html,
,-71.2245648,46.8148181,Coop.Hab. Infidèle ,Co-operative Housing,,,,"440 Rue Saint-François E, Québec, QC G1K 2Z2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_infidele.html,
,-71.2533263,46.8061439,Coop.Hab. Jean-Paul II ,Co-operative Housing,,,,"1005 Rue des Métallos, Québec, QC G1N 1K3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_jean_paul_ii.html,
,-71.2316830,46.8201990,Coop.Hab. L'ancolie de Québec ,Co-operative Housing,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lancolie_de_quebec.html,
,-71.2187830,46.8088590,Coop.Hab. L'Escalier ,Co-operative Housing,,,,"920 Rue de la Chevrotière, Québec, QC G1R 3J2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lescalier.html,
,-71.2562878,46.8056963,Coop.Hab. L'Horizon nouveau ,Co-operative Housing,,,,"1101 Rue des Ardennes, Québec, QC G1N 0A4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lhorizon_nouveau.html,
,-71.2302916,46.8086049,Coop.Hab. La Baraque ,Co-operative Housing,,,,"601 Rue Colbert, Québec, QC G1K 2H6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_la_baraque.html,
,-71.2245750,46.8164648,Coop.Hab. La Maison du Peuple ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_la_maison_du_peuple.html,
,-71.2292875,46.8283689,Coop.Hab. Laurier ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_laurier.html,
,-71.1855410,46.8658460,Coop.Hab. Le Harfang Beauport ,Co-operative Housing,,,,"5 Rue Jean Boutet, Québec, QC G1E 0A3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_le_harfang_beauport.html,
,-71.2245750,46.8164648,Coop.Hab. Le Paradisier ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205-A, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_le_paradisier.html,
,-71.2721298,46.7917889,Coop.Hab. Les Méritas ,Co-operative Housing,,,,"2109 Avenue Chapdelaine, Québec, QC G1V 1M8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_meritas.html,
,-71.2256400,46.8235932,Coop.Hab. Les Pénates ,Co-operative Housing,,,,"350 5e Rue, Québec, QC G1L 2R9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_penates.html,
,-71.2292875,46.8283689,Coop.Hab. Les Roselins ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_les_roselins.html,
,-71.2475725,46.8399014,Coop.Hab. Lilas blancs ,Co-operative Housing,,,,"9 Rue des Lilas O, Québec, QC G1L 1A7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_lilas_blancs.html,
,-71.2159111,46.8148915,Coop.Hab. Maison d'Oz ,Co-operative Housing,,,,"580 Rue de l'Éperon, Québec, QC G1K 6S8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_maison_doz.html,
,-71.2245750,46.8164648,Coop.Hab. Maizerets-d'Assise ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_maizerets_dassise.html,
,-71.2245750,46.8164648,Coop.Hab. Manoir Savard ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_manoir_savard.html,
,-71.2859603,46.8163079,Coop.Hab. Mille fleurs Québec ,Co-operative Housing,,,,"3338 Rue Paquin, Québec, QC G1M 2M9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_mille_fleurs_quebec.html,
,-71.2360053,46.8084207,Coop.Hab. Mon logis ,Co-operative Housing,,,,"467 Rue Bayard, Québec, QC G1K 4S4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_mon_logis.html,
,-71.1937763,46.8696478,Coop.Hab. Mont Calme ,Co-operative Housing,,,,"256 Rue Charles É Grenier, Québec, QC G1E 4X8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_mont_calme.html,
,-71.3690320,46.8393597,Coop.Hab. Neiges ,Co-operative Housing,,,,"10435 Boulevard Couture, Québec, QC G2B 3T2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_neiges.html,
,-71.2608363,46.8246524,Coop.Hab. Nord-Sud ,Co-operative Housing,,,,"6 Rue Samson, Québec, QC G1M 3X2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_nord_sud.html,
,-71.2869223,46.8176770,Coop.Hab. Nordique ,Co-operative Housing,,,,"3480 Rue Paquin, Québec, QC G1M 2M9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_nordique.html,
,-71.2197116,46.8165946,Coop.Hab. Odyssée ,Co-operative Housing,,,,"785 Rue du Roi, Québec, QC G1K 2X8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_odyssee.html,
,-71.3613735,46.8561918,Coop.Hab. Oméga ,Co-operative Housing,,,,"76 Rue Saint Amand, Québec, QC G2A 1N5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_omega.html,
,-71.2839690,46.8142690,Coop.Hab. Orchidée ,Co-operative Housing,,,,"3092 Rue Dubé, Québec, QC G1M 3K4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_orchidee.html,
,-71.3027139,46.7744199,Coop.Hab. P.Notre-Dame-de-Foy ,Co-operative Housing,,,,"884 Rue Monseigneur-Grandin, Quebec City, QC G1V 3X4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_n_dame_de_foy.html,
,-71.2292875,46.8283689,Coop.Hab. Papillon ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_papillon.html,
,-71.2353838,46.8081050,Coop.Hab. Perce-Neiges ,Co-operative Housing,,,,"440 Rue Kirouac, Québec, QC G1K 4S7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_perce_neiges.html,
,-71.2276165,46.8071819,Coop.Hab. Pétunia ,Co-operative Housing,,,,"3 Rue Richelieu, Québec, QC G1R 1N7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_petunia.html,
,-71.1917855,46.8664530,Coop.Hab. Place Orléans ,Co-operative Housing,,,,"127 Rue d'Orléans, Québec, QC G1E 4Z7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_orleans.html,
,-71.2316830,46.8201990,Coop.Hab. Pointe-de Ste-Foy ,Co-operative Housing,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_pointe_de_ste_foy.html,
,-71.2292875,46.8283689,Coop.Hab. Porte-Bonheur ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_porte_bonheur.html,
,-71.2220272,46.8240966,Coop.Hab. Printemps ,Co-operative Housing,,,,"752 4e Rue, Québec, QC G1J 2T6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_printemps.html,
,-71.2437485,46.8074188,Coop.Hab. Providence ,Co-operative Housing,,,,"320 Rue Bouffard, Québec, QC G1N 4N4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_providence.html,
,-71.3047761,46.8120435,Coop.Hab. Renaissance ,Co-operative Housing,,,,"2475 Rue Trudeau, Québec, QC G1P 2X7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_renaissance.html,
,-71.3538857,46.8382401,Coop.Hab. Rivières Neufchatel ,Co-operative Housing,,,,"3735 Rue Sicotte, Québec, QC G2B 3X3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rivieres_neufchatel.html,
,-71.2336595,46.8076788,Coop.Hab. Rocher Perché ,Co-operative Housing,,,,"554 Rue Durocher, Québec, QC G1K 4Y8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rocher_perche.html,
,-71.2377203,46.8090456,Coop.Hab. Rumeur ,Co-operative Housing,,,,"480 Rue Napoléon, Québec, QC G1K 1V5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_rumeur.html,
,-71.3358790,46.8257938,Coop.Hab. Saule rieur ,Co-operative Housing,,,,"6800 Rue de Pertuis, Québec, QC G2C 1G2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_saule_rieur.html,
,-71.1519533,46.8819525,Coop.Hab. Sault Beauport ,Co-operative Housing,,,,"7 Avenue St Grégoire, Québec, QC G1C 2H1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sault_beauport.html,
,-71.2245750,46.8164648,Coop.Hab. Sicotte ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205-A, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_sicotte.html,
,-71.2355579,46.8146215,Coop.Hab. Six balcons ,Co-operative Housing,,,,"110 Avenue Simon Napoléon Parent, Québec, QC G1K 1H4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_six_balcons.html,
,-71.2854898,46.8160603,Coop.Hab. Soleil ,Co-operative Housing,,,,"3299 Rue Riverin, Québec, QC G1M 2K5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_soleil.html,
,-71.2190080,46.8381711,Coop.Hab. Soleil levant Québec ,Co-operative Housing,,,,"2 Rue Bruneau, Québec, QC G1J 2J1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_soleil_levant_quebec.html,
,-71.2292875,46.8283689,Coop.Hab. St-Fidèle ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_fidele.html,
,-71.2204905,46.8090284,Coop.Hab. St-Gabriel de Québec ,Co-operative Housing,,,,"526 Rue Saint Patrick, Québec, QC G1R 1Y8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_st_gabriel_de_quebec.html,
,-71.2547037,46.8193388,Coop.Hab. Stadacona de Québec ,Co-operative Housing,,,,"325 Rue Soumande, Québec, QC G1M, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_stadacona_de_quebec.html,
,-71.2292875,46.8283689,Coop.Hab. Tournesol Québec ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_tournesol_quebec.html,
,-71.2245750,46.8164648,Coop.Hab. Un Toit à toi ,Co-operative Housing,,,,"275 Rue du Parvis bureau 205, Québec, QC G1K 6G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_un_toit_a_toi.html,
,-71.2181788,46.8113872,Coop.Hab. Varsovie ,Co-operative Housing,,,,"767 Rue D'Aiguillon, Québec, QC G1R 1P9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_varsovie.html,
,-71.2292875,46.8283689,Coop.Hab. Vaudreuil ,Co-operative Housing,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vaudreuil.html,
,-71.1859280,46.8619480,Coop.Hab. Vie Nouvelle ,Co-operative Housing,,,,"45 Rue du Manège appartement C, Québec, QC G1E 5G7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vie_nouvelle.html,
,-71.2282720,46.8072790,Coop.Hab. Vivre en ville ,Co-operative Housing,,,,"1 Rue Saint-Olivier, Québec, QC G1R 1E8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_vivre_en_ville.html,
,-71.2888517,46.7734857,Habitat Cooperatif St-Denys ,Co-operative Housing,,,,"2655 Rue de la Picardie Bureau 1000, Québec, QC G1V 4V1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitat_cooperatif_st_denys.html,
,-71.1552670,46.8873440,Maison Pionniers St-Casimir ,Co-operative Housing,,,,"Rue des Pionniers, Québec, QC G1C, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_pionniers_st_casimir.html,
,-71.2282537,46.8131158,Pavillon André-Darveau ,Co-operative Housing,,,,"222 Rue Saint-Joseph E, Québec, QC G1K 3A9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_andre_darveau.html,
,-73.5592711,45.5026718,Coop. Sol. Hab. Sainte-Thècle ,Co-operative Housing,,,,"301 Rue Saint-Jacques, Montréal, QC H2Y 1N9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_sol_hab_sainte_thecle.html,
,-72.5374529,46.3425576,Coop.Hab. Bonheur ,Co-operative Housing,,,,"1160 Terrasse Turcotte, Trois-Rivières, QC G9A 1P7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bonheur.html,
,-72.4889151,45.8850691,Coop.Hab. Centre de Grand-Mère ,Co-operative Housing,,,,"235 Rue Hériot bureau 230, Drummondville, QC J2C 6X5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_centre_de_grand_mere.html,
,-72.6524892,46.6257615,Coop.Hab. Domaine Champlain ,Co-operative Housing,,,,"670 208e Avenue, Saint-Georges, QC G9T 5K4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_domaine_champlain.html,
,-72.5584605,46.3919758,Coop.Hab. Douze du Cap ,Co-operative Housing,,,,"1024 Rue de Mézy, Trois-Rivières, QC G8T 7E7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_douze_du_cap.html,
,-72.5616846,46.3229099,Coop.Hab. Fleuve ,Co-operative Housing,,,,"130 Rue Sirois, Trois-Rivières, QC G9A 2X6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_fleuve.html,
,-72.5593392,46.3753997,Coop.Hab. Pierre Boucher ,Co-operative Housing,,,,"2 Rue Pierre-Boucher, Trois-Rivières, QC G8W 1N1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_pierre_boucher.html,
,-72.7469047,46.5611693,Coop.Hab. Royale de Shawinigan ,Co-operative Housing,,,,"1982 Rue Alexandre Gélinas, Shawinigan, QC G9N 8K4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_royale_de_shawinigan.html,
,-72.5374529,46.3425576,Coop.Hab. Ste-Angèle Trois-Riv ,Co-operative Housing,,,,"1160 Terrasse Turcotte, Trois-Rivières, QC G9A 1P7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ste_angele_trois_riv.html,
,-72.4889151,45.8850691,Coop.Hab. Ste-Madeleine ,Co-operative Housing,,,,"235 Rue Hériot, Drummondville, QC J2C 6X5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_ste_madeleine.html,
,-72.5764989,46.3267904,Coop.Hab. Trait d'union ,Co-operative Housing,,,,"775 Rue Couture, Trois-Rivières, QC G9A 5T8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trait_dunion.html,
,-72.5421268,46.3834744,Coop.Hab. Trois Pélerins ,Co-operative Housing,,,,"580 Rue Forget, Trois-Rivières, QC G8T 6C8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_trois_pelerins.html,
,-72.5374529,46.3425576,Coop.Hab.Intermède Louiseville ,Co-operative Housing,,,,"1160 Terrasse Turcotte, Trois-Rivières, QC G9A 1P7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophabintermede_louiseville.html,
,-69.2541905,47.4720700,Coop.sol. de St-Jean-des-Piles ,Co-operative Housing,,,,"1531 Rue Principale, Pohénégamook, QC G0L 1J0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsol_de_st_jean_des_piles.html,
,-71.2204525,46.8092830,Coop.solid.hab. St-Stanislas ,Co-operative Housing,,,,"Rue Saint-Gabriel, Québec, QC G1R, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsolidhab_st_stanislas.html,
,-72.4026826,46.8610495,Coop.solid.Hébergement St-Rémi ,Co-operative Housing,,,,"386 Rue Lavallée, Lac-aux-Sables, QC G0X 1M0, Canada",9,http://www.habitation.gouv.qc.ca/repertoire/organisme/coopsolidhebergement_st_remi.html,
,-72.0536833,45.5334102,"Au jardin des sages, coopérative de solidarité",Co-operative Housing,,,,"155 Rue Principale, Saint-François-Xavier-de-Brompton, QC J0B 2V0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/au_jardin_des_sages_coopsol.html,
,-73.9134731,45.5671756,BrunanteCoop. solidarité hab. ,Co-operative Housing,,,,"122 Rue du Parc, Saint-Eustache, QC J7R 6Z9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/brunantecoop_solidarite_hab.html,
,-71.8983293,45.3860169,Coop de sol. Hab. des Haubans ,Co-operative Housing,,,,"1357 Rue de Courcelette, Sherbrooke, QC J1H 5X4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_de_sol_hab_des_haubans.html,
,-71.8971993,45.4081837,Coop. de sol. l'Autre-Toit ,Co-operative Housing,,,,"548 Rue Dufferin, Sherbrooke, QC J1H 4N1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_de_sol_lautre_toit.html,
,-72.1420312,45.6587376,Coop. Sol. Monts Vallée ,Co-operative Housing,,,,"34 Rue Principale Nord, Richmond, QC J0B, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coop_sol_monts_vallee.html,
,-73.5010724,45.4897010,Coop.Hab. Bromptonville ,Co-operative Housing,,,,"350 Avenue Hall, Saint-Lambert, QC J4R 1X5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_bromptonville.html,
,-71.8971993,45.4081837,Coop.Hab. Cantons de l'est ,Co-operative Housing,,,,"548 Rue Dufferin, Sherbrooke, QC J1H 4N1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_cantons_de_lest.html,
,-72.1436051,45.2719282,Coop.Hab. Champlain de Magog ,Co-operative Housing,,,,"601 Rue Champlain, Magog, QC J1X 2N1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_champlain_de_magog.html,
,-71.7024174,45.6837013,Coop.Hab. Corvée ,Co-operative Housing,,,,"159 Rue Miquelon, Saint-Camille, QC J0A 1G0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_corvee.html,
,-71.2175216,46.6817607,Coop.Hab. d'Eastman ,Co-operative Housing,,,,"34 Rue des Pins, Sainte-Hélène-de-Breakeyville, QC G0S 1E1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_deastman.html,
,-71.9014107,45.3862430,Coop.Hab. des Grandes Familles ,Co-operative Housing,,,,"900 Rue de l’Ancienne-Carrière, Sherbrooke, QC J1H 0G1",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_des_grandes_familles.html,
,-73.6499372,45.4872508,Coop.Hab. des Pins ,Co-operative Housing,,,,"458 Rue Dufferin, Hampstead, QC H3X 2Y9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_des_pins.html,
,-71.8716679,45.3948975,Coop.Hab. Désormeaux ,Co-operative Housing,,,,"740 Place Des Ormeaux, Sherbrooke, QC J1G 3L5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_desormeaux.html,
,-71.9971386,45.5699207,Coop.Hab. Détente de Windsor ,Co-operative Housing,,,,"107 Rue Watopeka, Windsor, QC J1S 1N1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_detente_de_windsor.html,
,-73.5625698,45.5311564,Coop.Hab. Deux Voisins Magog ,Co-operative Housing,,,,"2130 Rue Sherbrooke E, Montréal, QC H2K 1C3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_deux_voisins_magog.html,
,-73.2574688,45.3152608,Coop.Hab. Mercier Asbestos ,Co-operative Housing,,,,"503 Rue Mercier, Saint-Jean-sur-Richelieu, QC J3B 6J4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_mercier_asbestos.html,
,-71.9019019,45.3842263,Coop.Hab. Montagne ,Co-operative Housing,,,,"1455 Rue de Kingston, Sherbrooke, QC J1H 3T2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_montagne.html,
,-71.2225843,46.8223460,Coop.Hab. Moulin des cêdres ,Co-operative Housing,,,,"203 5e Avenue, Québec, QC G1J 3H7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_moulin_des_cedres.html,
,-74.3293791,45.9645106,Coop.Hab. Place Morgan ,Co-operative Housing,,,,"Plein air St-Adolphe, 1672 Chemin du Village, Saint-Adolphe-d'Howard, QC J0T 2B0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/coophab_place_morgan.html,
